order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,discounted_price,total_sales,total_cost,profit,order_year,order_month,order_Month_Year,first_purchase_date_x,customer_type,first_purchase_date_y,first_purchase_date
6181,2022-09-15,Standard Class,Consumer,United States,Columbia,South Carolina,29203,South,Technology,Phones,TEC-PH-10000369,510,630,5,3,611.1,3055.5,2550,505.5,2022,9,2022-09,2022-01-04,Returning,2022-01-04,2022-01-01
6182,2023-11-23,Standard Class,Consumer,United States,Columbia,South Carolina,29203,South,Technology,Phones,TEC-PH-10002538,90,110,3,2,107.8,323.4,270,53.4,2023,11,2023-11,2022-01-04,Returning,2022-01-04,2022-01-01
6183,2022-09-20,Standard Class,Consumer,United States,Columbia,South Carolina,29203,South,Office Supplies,Binders,OFF-BI-10000050,10,10,2,5,9.5,19,20,-1,2022,9,2022-09,2022-01-04,Returning,2022-01-04,2022-01-01
6184,2023-05-13,Standard Class,Consumer,United States,Columbia,South Carolina,29203,South,Office Supplies,Storage,OFF-ST-10004186,710,890,8,3,863.3,6906.4,5680,1226.4,2023,5,2023-05,2022-01-04,Returning,2022-01-04,2022-01-01
6185,2022-06-14,First Class,Home Office,United States,Portland,Oregon,97206,West,Furniture,Chairs,FUR-CH-10004218,380,400,5,5,380,1900,1900,0,2022,6,2022-06,2022-01-16,Returning,2022-01-16,2022-01-01
6186,2022-05-20,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Art,OFF-AR-10002952,100,110,10,4,105.6,1056,1000,56,2022,5,2022-05,2022-01-01,Returning,2022-01-01,2022-01-01
6187,2022-05-20,First Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Storage,OFF-ST-10003058,60,70,3,5,66.5,199.5,180,19.5,2022,5,2022-05,2022-01-01,Returning,2022-01-01,2022-01-01
6188,2022-07-14,First Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10003963,20,30,6,2,29.4,176.4,120,56.4,2022,7,2022-07,2022-01-01,Returning,2022-01-01,2022-01-01
6189,2023-05-15,First Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Art,OFF-AR-10001955,110,120,6,4,115.2,691.2,660,31.2,2023,5,2023-05,2022-01-01,Returning,2022-01-01,2022-01-01
6190,2023-03-12,Standard Class,Consumer,United States,Des Plaines,Illinois,60016,Central,Technology,Phones,TEC-PH-10004345,360,380,4,3,368.6,1474.4,1440,34.4,2023,3,2023-03,2022-02-08,Returning,2022-02-08,2022-01-02
6191,2023-08-13,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10003192,750,800,9,5,760,6840,6750,90,2023,8,2023-08,2022-01-01,Returning,2022-01-01,2022-01-01
6192,2022-08-16,Same Day,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Storage,OFF-ST-10001325,30,30,3,2,29.4,88.2,90,-1.8,2022,8,2022-08,2022-01-01,Returning,2022-01-01,2022-01-01
6193,2022-10-07,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Paper,OFF-PA-10000019,20,30,5,2,29.4,147,100,47,2022,10,2022-10,2022-01-05,Returning,2022-01-05,2022-01-02
6194,2022-10-18,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Binders,OFF-BI-10003429,10,10,5,5,9.5,47.5,50,-2.5,2022,10,2022-10,2022-01-05,Returning,2022-01-05,2022-01-02
6195,2023-01-18,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Paper,OFF-PA-10000176,70,80,5,3,77.6,388,350,38,2023,1,2023-01,2022-01-05,Returning,2022-01-05,2022-01-02
6196,2022-01-01,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Technology,Phones,TEC-PH-10004165,300,330,2,3,320.1,640.2,600,40.2,2022,1,2022-01,2022-01-01,New,2022-01-01,2022-01-01
6197,2023-05-08,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Storage,OFF-ST-10000352,60,70,3,3,67.9,203.7,180,23.7,2023,5,2023-05,2022-01-01,Returning,2022-01-01,2022-01-01
6198,2022-01-25,Standard Class,Consumer,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,OFF-PA-10000726,50,60,7,4,57.6,403.2,350,53.2,2022,1,2022-01,2022-01-03,Returning,2022-01-03,2022-01-02
6199,2023-10-05,Standard Class,Consumer,United States,Columbus,Indiana,47201,Central,Technology,Phones,TEC-PH-10001536,50,50,3,2,49,147,150,-3,2023,10,2023-10,2022-01-03,Returning,2022-01-03,2022-01-02
6200,2023-02-09,Standard Class,Consumer,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,OFF-PA-10001790,80,100,2,5,95,190,160,30,2023,2,2023-02,2022-01-03,Returning,2022-01-03,2022-01-02
6201,2023-05-05,Standard Class,Consumer,United States,Evanston,Illinois,60201,Central,Technology,Copiers,TEC-CO-10001766,1370,1440,4,3,1396.8,5587.2,5480,107.2,2023,5,2023-05,2022-01-24,Returning,2022-01-24,2022-01-02
6202,2022-01-24,Standard Class,Consumer,United States,Evanston,Illinois,60201,Central,Technology,Accessories,TEC-AC-10004396,30,40,3,5,38,114,90,24,2022,1,2022-01,2022-01-24,Returning,2022-01-24,2022-01-02
6203,2023-06-20,Standard Class,Consumer,United States,Apple Valley,California,92307,West,Furniture,Chairs,FUR-CH-10001708,460,560,5,4,537.6,2688,2300,388,2023,6,2023-06,2022-01-18,Returning,2022-01-18,2022-01-01
6204,2023-10-26,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Technology,Phones,TEC-PH-10001305,190,240,8,4,230.4,1843.2,1520,323.2,2023,10,2023-10,2022-01-03,Returning,2022-01-03,2022-01-01
6205,2023-11-12,First Class,Home Office,United States,Marion,Ohio,43302,East,Furniture,Furnishings,FUR-FU-10002885,10,10,2,2,9.8,19.6,20,-0.4,2023,11,2023-11,2022-01-18,Returning,2022-01-18,2022-01-01
6206,2022-11-30,Second Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Paper,OFF-PA-10000726,50,50,7,5,47.5,332.5,350,-17.5,2022,11,2022-11,2022-01-05,Returning,2022-01-05,2022-01-02
6207,2023-05-31,Second Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Fasteners,OFF-FA-10003112,30,30,4,2,29.4,117.6,120,-2.4,2023,5,2023-05,2022-01-05,Returning,2022-01-05,2022-01-02
6208,2023-05-29,Second Class,Consumer,United States,Houston,Texas,77095,Central,Furniture,Chairs,FUR-CH-10002372,50,60,1,2,58.8,58.8,50,8.8,2023,5,2023-05,2022-01-05,Returning,2022-01-05,2022-01-02
6209,2022-08-08,Standard Class,Corporate,United States,Marion,Ohio,43302,East,Office Supplies,Storage,OFF-ST-10000563,50,50,2,5,47.5,95,100,-5,2022,8,2022-08,2022-01-18,Returning,2022-01-18,2022-01-01
6210,2023-01-07,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Binders,OFF-BI-10003925,2260,2790,9,2,2734.2,24607.8,20340,4267.8,2023,1,2023-01,2022-01-01,Returning,2022-01-01,2022-01-01
6211,2023-09-10,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Storage,OFF-ST-10003306,890,1000,7,3,970,6790,6230,560,2023,9,2023-09,2022-01-01,Returning,2022-01-01,2022-01-01
6212,2023-02-14,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Furniture,Furnishings,FUR-FU-10001475,60,70,3,4,67.2,201.6,180,21.6,2023,2,2023-02,2022-01-01,Returning,2022-01-01,2022-01-01
6213,2023-07-09,Second Class,Consumer,United States,Longview,Washington,98632,West,Office Supplies,Fasteners,OFF-FA-10003495,20,20,3,2,19.6,58.8,60,-1.2,2023,7,2023-07,2022-08-01,Returning,2022-08-01,2022-01-01
6214,2022-08-01,Second Class,Consumer,United States,Longview,Washington,98632,West,Office Supplies,Appliances,OFF-AP-10004708,70,80,2,3,77.6,155.2,140,15.2,2022,8,2022-08,2022-08-01,Returning,2022-08-01,2022-01-01
6215,2022-08-15,Standard Class,Consumer,United States,Redondo Beach,California,90278,West,Office Supplies,Envelopes,OFF-EN-10001219,10,10,1,4,9.6,9.6,10,-0.4,2022,8,2022-08,2022-05-23,Returning,2022-05-23,2022-01-01
6216,2023-07-05,Standard Class,Corporate,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10000087,60,70,3,2,68.6,205.8,180,25.8,2023,7,2023-07,2022-01-01,Returning,2022-01-01,2022-01-01
6217,2022-12-10,Standard Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Envelopes,OFF-EN-10001539,50,60,8,2,58.8,470.4,400,70.4,2022,12,2022-12,2022-01-01,Returning,2022-01-01,2022-01-01
6218,2023-03-07,Standard Class,Consumer,United States,Louisville,Kentucky,40214,South,Technology,Phones,TEC-PH-10004897,20,30,3,3,29.1,87.3,60,27.3,2023,3,2023-03,2022-01-16,Returning,2022-01-16,2022-01-01
6219,2023-12-20,Standard Class,Consumer,United States,Trenton,Michigan,48183,Central,Technology,Phones,TEC-PH-10001300,110,130,6,5,123.5,741,660,81,2023,12,2023-12,2022-01-02,Returning,2022-01-02,2022-01-02
6220,2022-08-27,Standard Class,Consumer,United States,Trenton,Michigan,48183,Central,Technology,Phones,TEC-PH-10001557,170,190,2,3,184.3,368.6,340,28.6,2022,8,2022-08,2022-01-02,Returning,2022-01-02,2022-01-02
6221,2022-01-02,Standard Class,Consumer,United States,Trenton,Michigan,48183,Central,Office Supplies,Storage,OFF-ST-10000617,20,20,7,2,19.6,137.2,140,-2.8,2022,1,2022-01,2022-01-02,New,2022-01-02,2022-01-02
6222,2023-12-29,Second Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Labels,OFF-LA-10000121,60,60,9,4,57.6,518.4,540,-21.6,2023,12,2023-12,2022-01-01,Returning,2022-01-01,2022-01-01
6223,2022-01-29,Standard Class,Consumer,United States,Hendersonville,Tennessee,37075,South,Furniture,Furnishings,FUR-FU-10000087,60,70,4,4,67.2,268.8,240,28.8,2022,1,2022-01,2022-01-29,Returning,2022-01-29,2022-01-01
6224,2022-12-06,Standard Class,Consumer,United States,Hendersonville,Tennessee,37075,South,Office Supplies,Art,OFF-AR-10000422,10,10,7,3,9.7,67.9,70,-2.1,2022,12,2022-12,2022-01-29,Returning,2022-01-29,2022-01-01
6225,2022-10-29,Standard Class,Consumer,United States,Hendersonville,Tennessee,37075,South,Office Supplies,Storage,OFF-ST-10004123,180,220,3,2,215.6,646.8,540,106.8,2022,10,2022-10,2022-01-29,Returning,2022-01-29,2022-01-01
6226,2023-06-15,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Furniture,Bookcases,FUR-BO-10003660,60,70,1,4,67.2,67.2,60,7.2,2023,6,2023-06,2022-01-16,Returning,2022-01-16,2022-01-01
6227,2023-10-21,Standard Class,Consumer,United States,Portland,Oregon,97206,West,Furniture,Chairs,FUR-CH-10000422,260,290,4,2,284.2,1136.8,1040,96.8,2023,10,2023-10,2022-01-16,Returning,2022-01-16,2022-01-01
6228,2022-01-11,Standard Class,Consumer,United States,Irving,Texas,75061,Central,Technology,Phones,TEC-PH-10002923,80,90,3,4,86.4,259.2,240,19.2,2022,1,2022-01,2022-01-11,Returning,2022-01-11,2022-01-02
6229,2023-07-06,Standard Class,Home Office,United States,Cleveland,Ohio,44105,East,Technology,Phones,TEC-PH-10004093,90,110,4,4,105.6,422.4,360,62.4,2023,7,2023-07,2022-01-09,Returning,2022-01-09,2022-01-01
6230,2022-11-26,Standard Class,Home Office,United States,Cleveland,Ohio,44105,East,Technology,Accessories,TEC-AC-10000171,50,60,3,2,58.8,176.4,150,26.4,2022,11,2022-11,2022-01-09,Returning,2022-01-09,2022-01-01
6231,2022-06-14,Standard Class,Consumer,United States,Waterloo,Iowa,50701,Central,Office Supplies,Art,OFF-AR-10001166,30,30,4,5,28.5,114,120,-6,2022,6,2022-06,2022-06-14,Returning,2022-06-14,2022-01-02
6232,2022-12-18,Same Day,Consumer,United States,Seattle,Washington,98105,West,Furniture,Chairs,FUR-CH-10003199,150,180,2,3,174.6,349.2,300,49.2,2022,12,2022-12,2022-01-01,Returning,2022-01-01,2022-01-01
6233,2023-01-22,Same Day,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10002005,20,20,3,5,19,57,60,-3,2023,1,2023-01,2022-01-01,Returning,2022-01-01,2022-01-01
6234,2023-02-17,Same Day,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10004101,70,70,11,3,67.9,746.9,770,-23.1,2023,2,2023-02,2022-01-01,Returning,2022-01-01,2022-01-01
6235,2022-06-08,Same Day,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10004600,1190,1470,5,3,1425.9,7129.5,5950,1179.5,2022,6,2022-06,2022-01-01,Returning,2022-01-01,2022-01-01
6236,2023-04-08,Same Day,Consumer,United States,Seattle,Washington,98105,West,Technology,Phones,TEC-PH-10000127,60,80,5,3,77.6,388,300,88,2023,4,2023-04,2022-01-01,Returning,2022-01-01,2022-01-01
6237,2022-02-11,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Envelopes,OFF-EN-10004386,60,60,3,2,58.8,176.4,180,-3.6,2022,2,2022-02,2022-01-01,Returning,2022-01-01,2022-01-01
6238,2022-05-28,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10004506,20,30,4,3,29.1,116.4,80,36.4,2022,5,2022-05,2022-01-01,Returning,2022-01-01,2022-01-01
6239,2022-10-25,Standard Class,Consumer,United States,San Jose,California,95123,West,Furniture,Furnishings,FUR-FU-10004597,140,170,3,2,166.6,499.8,420,79.8,2022,10,2022-10,2022-01-08,Returning,2022-01-08,2022-01-01
6240,2022-03-26,Standard Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Storage,OFF-ST-10001496,300,360,2,4,345.6,691.2,600,91.2,2022,3,2022-03,2022-01-08,Returning,2022-01-08,2022-01-01
6241,2022-02-15,Second Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Binders,OFF-BI-10004236,10,10,1,4,9.6,9.6,10,-0.4,2022,2,2022-02,2022-01-01,Returning,2022-01-01,2022-01-01
6242,2022-09-27,Second Class,Corporate,United States,Concord,New Hampshire,3301,East,Furniture,Furnishings,FUR-FU-10001185,230,250,8,2,245,1960,1840,120,2022,9,2022-09,2022-02-11,Returning,2022-02-11,2022-01-01
6243,2022-07-08,Standard Class,Home Office,United States,Columbia,Tennessee,38401,South,Office Supplies,Binders,OFF-BI-10000977,20,20,2,5,19,38,40,-2,2022,7,2022-07,2022-01-04,Returning,2022-01-04,2022-01-01
6244,2022-08-06,Standard Class,Home Office,United States,Bellevue,Washington,98006,West,Office Supplies,Supplies,OFF-SU-10004782,30,30,3,3,29.1,87.3,90,-2.7,2022,8,2022-08,2022-02-07,Returning,2022-02-07,2022-01-01
6245,2023-09-13,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Art,OFF-AR-10002067,100,120,6,4,115.2,691.2,600,91.2,2023,9,2023-09,2022-01-01,Returning,2022-01-01,2022-01-01
6246,2023-07-16,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Furniture,Furnishings,FUR-FU-10002364,20,20,3,2,19.6,58.8,60,-1.2,2023,7,2023-07,2022-01-01,Returning,2022-01-01,2022-01-01
6247,2022-02-14,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Technology,Accessories,TEC-AC-10002018,10,10,2,5,9.5,19,20,-1,2022,2,2022-02,2022-01-01,Returning,2022-01-01,2022-01-01
6248,2023-01-26,Standard Class,Consumer,United States,Columbus,Indiana,47201,Central,Office Supplies,Binders,OFF-BI-10000632,40,40,1,4,38.4,38.4,40,-1.6,2023,1,2023-01,2022-01-03,Returning,2022-01-03,2022-01-02
6249,2022-04-26,Standard Class,Consumer,United States,Columbus,Indiana,47201,Central,Furniture,Furnishings,FUR-FU-10003981,10,10,3,4,9.6,28.8,30,-1.2,2022,4,2022-04,2022-01-03,Returning,2022-01-03,2022-01-02
6250,2023-10-12,Standard Class,Consumer,United States,Columbus,Indiana,47201,Central,Office Supplies,Appliances,OFF-AP-10001564,390,470,2,4,451.2,902.4,780,122.4,2023,10,2023-10,2022-01-03,Returning,2022-01-03,2022-01-02
6251,2023-01-22,Standard Class,Consumer,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,OFF-PA-10004082,10,10,1,4,9.6,9.6,10,-0.4,2023,1,2023-01,2022-01-03,Returning,2022-01-03,2022-01-02
6252,2023-06-20,First Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Appliances,OFF-AP-10004249,0,0,1,2,0,0,0,0,2023,6,2023-06,2022-01-02,Returning,2022-01-02,2022-01-02
6253,2022-05-20,Same Day,Home Office,United States,Marietta,Georgia,30062,South,Office Supplies,Paper,OFF-PA-10003441,60,60,9,5,57,513,540,-27,2022,5,2022-05,2022-02-23,Returning,2022-02-23,2022-01-01
6254,2023-11-15,Same Day,Home Office,United States,Marietta,Georgia,30062,South,Technology,Phones,TEC-PH-10004922,180,200,3,5,190,570,540,30,2023,11,2023-11,2022-02-23,Returning,2022-02-23,2022-01-01
6255,2022-02-26,Standard Class,Corporate,United States,Montgomery,Alabama,36116,South,Furniture,Furnishings,FUR-FU-10001731,20,20,8,3,19.4,155.2,160,-4.8,2022,2,2022-02,2022-02-26,Returning,2022-02-26,2022-01-01
6256,2023-03-21,Standard Class,Corporate,United States,Plano,Texas,75023,Central,Office Supplies,Labels,OFF-LA-10000134,10,10,4,3,9.7,38.8,40,-1.2,2023,3,2023-03,2022-03-21,Returning,2022-03-21,2022-01-02
6257,2023-06-06,Second Class,Home Office,United States,Tamarac,Florida,33319,South,Office Supplies,Binders,OFF-BI-10003166,0,0,1,3,0,0,0,0,2023,6,2023-06,2022-01-20,Returning,2022-01-20,2022-01-01
6258,2022-07-11,Second Class,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Supplies,OFF-SU-10000646,360,380,2,5,361,722,720,2,2022,7,2022-07,2022-01-03,Returning,2022-01-03,2022-01-01
6259,2023-09-09,Second Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Envelopes,OFF-EN-10004459,20,20,3,5,19,57,60,-3,2023,9,2023-09,2022-01-01,Returning,2022-01-01,2022-01-01
6260,2022-08-02,Second Class,Consumer,United States,Richmond,Indiana,47374,Central,Office Supplies,Binders,OFF-BI-10003529,10,10,4,4,9.6,38.4,40,-1.6,2022,8,2022-08,2022-01-02,Returning,2022-01-02,2022-01-02
6261,2023-11-01,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Binders,OFF-BI-10002949,10,10,3,2,9.8,29.4,30,-0.6,2023,11,2023-11,2022-01-01,Returning,2022-01-01,2022-01-01
6262,2022-06-23,Standard Class,Corporate,United States,Long Beach,New York,11561,East,Office Supplies,Labels,OFF-LA-10001158,30,40,4,3,38.8,155.2,120,35.2,2022,6,2022-06,2022-01-01,Returning,2022-01-01,2022-01-01
6263,2023-12-20,First Class,Corporate,United States,Rockford,Illinois,61107,Central,Office Supplies,Binders,OFF-BI-10004584,400,440,7,3,426.8,2987.6,2800,187.6,2023,12,2023-12,2022-04-05,Returning,2022-04-05,2022-01-02
6264,2023-05-22,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Binders,OFF-BI-10004965,30,30,3,3,29.1,87.3,90,-2.7,2023,5,2023-05,2022-01-03,Returning,2022-01-03,2022-01-01
6265,2023-05-11,Same Day,Consumer,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Binders,OFF-BI-10004654,30,30,5,5,28.5,142.5,150,-7.5,2023,5,2023-05,2022-01-11,Returning,2022-01-11,2022-01-02
6266,2022-11-03,Standard Class,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Paper,OFF-PA-10000141,0,0,2,2,0,0,0,0,2022,11,2022-11,2022-01-15,Returning,2022-01-15,2022-01-01
6267,2022-01-29,Standard Class,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Paper,OFF-PA-10001019,120,140,9,4,134.4,1209.6,1080,129.6,2022,1,2022-01,2022-01-15,Returning,2022-01-15,2022-01-01
6268,2023-08-10,Second Class,Home Office,United States,Cambridge,Massachusetts,2138,East,Technology,Phones,TEC-PH-10002496,290,310,2,2,303.8,607.6,580,27.6,2023,8,2023-08,2022-02-24,Returning,2022-02-24,2022-01-01
6269,2023-12-25,Second Class,Home Office,United States,Cambridge,Massachusetts,2138,East,Office Supplies,Binders,OFF-BI-10000829,20,20,5,3,19.4,97,100,-3,2023,12,2023-12,2022-02-24,Returning,2022-02-24,2022-01-01
6270,2023-03-28,Standard Class,Corporate,United States,Oakland,California,94601,West,Technology,Phones,TEC-PH-10001448,30,40,1,2,39.2,39.2,30,9.2,2023,3,2023-03,2022-01-04,Returning,2022-01-04,2022-01-01
6271,2023-06-03,Standard Class,Corporate,United States,Oakland,California,94601,West,Furniture,Chairs,FUR-CH-10004983,1030,1160,9,2,1136.8,10231.2,9270,961.2,2023,6,2023-06,2022-01-04,Returning,2022-01-04,2022-01-01
6272,2022-10-29,Standard Class,Corporate,United States,Oakland,California,94601,West,Office Supplies,Art,OFF-AR-10004022,170,180,5,3,174.6,873,850,23,2022,10,2022-10,2022-01-04,Returning,2022-01-04,2022-01-01
6273,2022-04-27,First Class,Corporate,United States,Palatine,Illinois,60067,Central,Technology,Accessories,TEC-AC-10001284,100,120,7,4,115.2,806.4,700,106.4,2022,4,2022-04,2022-04-27,Returning,2022-04-27,2022-01-02
6274,2023-01-30,Second Class,Consumer,United States,Seattle,Washington,98105,West,Furniture,Furnishings,FUR-FU-10001847,10,10,3,5,9.5,28.5,30,-1.5,2023,1,2023-01,2022-01-01,Returning,2022-01-01,2022-01-01
